1 : [6, 2023, 157, 2174, 2513, 4339, 2664, 4490]
2 : [6, 2213, 159, 2366, 2844, 4336, 2998, 4490]
3 : [6, 2509, 162, 2665, 2975, 4332, 3133, 4490]
4 : [6, 2190, 163, 2347, 2563, 4333, 2720, 4490]
5 : [6, 2173, 165, 2332, 2647, 4330, 2807, 4490]
6 : [6, 2210, 171, 2375, 2569, 4324, 2735, 4490]
7 : [6, 2433, 42, 2469, 2932, 4323, 3099, 4490]
8 : [6, 2640, 45, 2679, 3127, 4324, 3293, 4490]
9 : [6, 2986, 173, 3153, 3374, 4322, 3542, 4490]
10 : [1506, 2616, 1677, 2787, 3131, 4319, 3302, 4490]
